file,theorem,line,axioms_total,axioms_load_bearing,status
Accumulator.v,membership_witness_is_root,34,0,0,OK
Accumulator.v,forged_mem_is_adaptive_root,45,0,0,OK
Accumulator.v,rsa_acc_add_is_powm,56,0,0,OK
Accumulator.v,rsa_mem_wit_is_powm,61,0,0,OK
Accumulator.v,cl_acc_add_is_exp,72,0,0,OK
Accumulator.v,cl_has_no_trapdoor_update,79,0,0,OK
Accumulator.v,rsa_public_has_no_trapdoor_update,83,0,0,OK
Accumulator.v,rsa_acc_forge_from_lambda,87,0,0,OK
Accumulator.v,cl_odd_invertible_mod_two,102,0,0,OK
Accumulator.v,cl_no_trapdoor_from_two,111,0,0,OK
Accumulator.v,rsa_composite_member_splits_witness,125,0,0,OK
Accumulator.v,powm_mul_l_mod,158,0,0,OK
Accumulator.v,powm_inv_cancels,168,0,0,OK
Accumulator.v,mul_pow_mod_cong,184,0,0,OK
Accumulator.v,zmul_nonneg_eq_1,200,0,0,OK
Accumulator.v,shamir_neg_beta,207,0,0,OK
Accumulator.v,shamir_trick,248,0,0,OK
Accumulator.v,bdm_coprime_gives_product_witness,304,0,0,OK
Accumulator.v,bdm_same_bits_still_splits,326,0,0,OK
Accumulator.v,llx_complete_nonneg,357,0,0,OK
Accumulator.v,llx_complete,379,0,0,OK
Accumulator.v,llx_Bx_eq_g_times_inv,415,0,0,OK
Accumulator.v,g_times_inv_succ,450,0,0,OK
Accumulator.v,llx_extract_root,466,0,0,OK
Accumulator.v,bezout3,529,0,0,OK
Accumulator.v,llx_lambda_forges_nonmem,543,0,0,OK
Accumulator.v,rsa_trapdoor_add,596,0,0,OK
Accumulator.v,peng_bao_member_still_forges,631,0,0,OK
Accumulator.v,icomm_cancel_h,663,0,0,OK
Accumulator.v,icomm_binding_is_fractional_root,707,0,0,OK
Accumulator.v,icomm_same_msg_is_annihilator,723,0,0,OK
Accumulator.v,lipmaa_cl_membership_is_P_Root,748,0,0,OK
AddGate.v,add_gate_sat,32,0,0,OK
AddGate.v,add_gate_complete,43,0,0,OK
AddGate.v,add_is_public_sum,63,0,0,OK
AllBits.v,all_bits_nn,28,0,0,OK
AllBits.v,all_bits_value_nonneg,36,0,0,OK
AllBits.v,all_bits_qap,42,0,0,OK
AllBits.v,three_bit_encoding,53,0,0,OK
ArithShape.v,arith_newton_inv3,28,0,0,OK
ArithShape.v,arith_newton_from_one,32,0,0,OK
ArithShape.v,arith_e5_divides_yminus1,40,0,0,OK
ArithShape.v,arith_e7_divides_yminus1,44,0,0,OK
ArithShape.v,arith_e7_residual,48,0,0,OK
ArithShape.v,arith_xy_period_residual,61,0,0,OK
ArithShape.v,arith_xy_period_no_split,72,0,0,OK
ArithShape.v,arith_witness_gap_no_split,84,0,0,OK
ArithShape.v,arith_takagi_shape,90,0,0,OK
ArithShape.v,arith_takagi_euler_p2,96,0,0,OK
ArithShape.v,arith_takagi_p_on_tape,100,0,0,OK
ArithShape.v,arith_double_y_not_root,106,0,0,OK
ArithShape.v,prime_37,113,0,0,OK
ArithShape.v,arith_nextprime_e37,128,0,0,OK
ArithShape.v,arith_nextprime_residual,132,0,0,OK
ArithShape.v,arith_nextprime_root_is_49,143,0,0,OK
ArithShape.v,arith_cf_euclidean,150,0,0,OK
ArithShape.v,arith_cf_convergents_not_root,156,0,0,OK
ArithShape.v,arith_two_moduli_coprime,164,0,0,OK
ArithShape.v,arith_two_moduli_same_x,168,0,0,OK
ArithShape.v,three_prime_357,175,0,0,OK
ArithShape.v,arith_mixed_pqr_is_factor,182,0,0,OK
ArithShape.v,arith_composite_e15_shares_lambda,194,0,0,OK
ArithShape.v,arith_36_not_in_ltwo,210,0,0,OK
ArithShape.v,arith_two_and_thirtysix_same_order_period,214,0,0,OK
AuxBil.v,aux_is_self_bil,30,0,0,OK
AuxBil.v,aux_self_bil_checks_pot,40,0,0,OK
AuxBil.v,aux_self_bil_evaluates_pot,54,0,0,OK
AuxBil.v,aux_eval_publishes_next,72,0,0,OK
AuxBil.v,forget_aux_is_self_bil,82,0,0,OK
BGH.v,jacobi_additive_pairing,29,0,0,OK
BGH.v,jacobi_neg1_on_blum,58,0,0,OK
BGH.v,jacobi_one_mul_closed,73,0,0,OK
BGH.v,cocks_pair_first_decrypts,95,0,0,OK
BGH.v,cocks_pair_second_decrypts,118,0,0,OK
BGH.v,cocks_pair_covers_blum,141,0,0,OK
BatchOrder.v,shared_pminus1_divides_gcd,27,0,0,OK
BatchOrder.v,gcd_pminus1_pos,36,0,0,OK
BatchOrder.v,distinct_semiprimes_coprime,46,0,0,OK
BatchOrder.v,batch_p1_splits_pair,64,0,0,OK
BatchOrder.v,shared_pminus1_is_ap,91,0,0,OK
BinForms.v,bqf_inv_disc,44,0,0,OK
BinForms.v,bqf_inv_primitive,48,0,0,OK
BinForms.v,bqf_inv_inv,56,0,0,OK
BinForms.v,bqf_id_a,63,0,0,OK
BinForms.v,four_times_div4,69,0,0,OK
BinForms.v,one_minus_D_mod4,78,0,0,OK
BinForms.v,bqf_id_disc,89,0,0,OK
BinForms.v,bqf_id_primitive,107,0,0,OK
BinForms.v,bqf_id_of_disc,114,0,0,OK
BinForms.v,bqf_id_disc_neg4,118,0,0,OK
BinForms.v,bqf_id_disc_neg47,121,0,0,OK
BinForms.v,bqf_id_disc_neg23,124,0,0,OK
BinForms.v,bqf_id_of_disc_neg47,127,0,0,OK
BinForms.v,of_disc_a_nz,131,0,0,OK
BinForms.v,bqf_id_ambiguous_mod0,152,0,0,OK
BinForms.v,disc_neg47,158,0,0,OK
BinForms.v,sl2_I_ok,204,0,0,OK
BinForms.v,sl2_T_ok,207,0,0,OK
BinForms.v,sl2_S_ok,210,0,0,OK
BinForms.v,bqf_act_I,213,0,0,OK
BinForms.v,bqf_equiv_refl,220,0,0,OK
BinForms.v,sl2_mul_det,235,0,0,OK
BinForms.v,sl2_mul_ok,243,0,0,OK
BinForms.v,sl2_inverse_ok,249,0,0,OK
BinForms.v,bqf_act_mul,261,0,0,OK
BinForms.v,bqf_equiv_trans,271,0,0,OK
BinForms.v,bqf_act_disc,280,0,0,OK
BinForms.v,bqf_act_disc_sl2,289,0,0,OK
BinForms.v,bqf_act_T,295,0,0,OK
BinForms.v,bqf_act_S,306,0,0,OK
BinForms.v,ambiguous_equiv_inv,317,0,0,OK
BinForms.v,bqf_act_eval,340,0,0,OK
BinForms.v,bqf_id_eval_1,350,0,0,OK
BinForms.v,z_le_abs,357,0,0,OK
BinForms.v,reduced_eval_ge_a,360,0,0,OK
BinForms.v,reduced_a_gt_1_not_principal,399,0,0,OK
BinForms.v,compose_gcd_id_l,449,0,0,OK
BinForms.v,dirichlet_B_id_l,456,0,0,OK
BinForms.v,compose_id_left,463,0,0,OK
BinForms.v,compose_inv_gcd,489,0,0,OK
BinForms.v,compose_inv_leading_one,497,0,0,OK
BinForms.v,dirichlet_B_inv_plus_2,507,0,0,OK
BinForms.v,four_divides_B2_minus_disc_inv,520,0,0,OK
BinForms.v,reconstruct_disc_div4,530,0,0,OK
BinForms.v,compose_inv_c,537,0,0,OK
BinForms.v,compose_inv_primitive,550,0,0,OK
BinForms.v,compose_inv_of_disc,561,0,0,OK
BinForms.v,form_a_one_equiv_id,581,0,0,OK
BinForms.v,compose_inv_equiv_id,658,0,0,OK
BinForms.v,ambiguous_div_is_ambiguous,684,0,0,OK
BinForms.v,solve_cong_target_0,688,0,0,OK
BinForms.v,compose_self_gcd_div,699,0,0,OK
BinForms.v,dirichlet_B_self_div,716,0,0,OK
BinForms.v,compose_self_leading_one,725,0,0,OK
BinForms.v,compose_self_b,737,0,0,OK
BinForms.v,compose_self_c,743,0,0,OK
BinForms.v,four_divides_b2_minus_disc,759,0,0,OK
BinForms.v,compose_self_of_disc,766,0,0,OK
BinForms.v,compose_self_ambiguous_equiv_id,788,0,0,OK
BinForms.v,compose_assoc_id_inv,818,0,0,OK
BinForms.v,amb_from_div_ambiguous,840,0,0,OK
BinForms.v,amb_from_div_disc_mod0,848,0,0,OK
BinForms.v,amb_from_div_disc_mod1,866,0,0,OK
BinForms.v,iq_neg23,906,0,0,OK
BinForms.v,iq_neg47,909,0,0,OK
BinForms.v,iq_neg87,912,0,0,OK
BinForms.v,iq_neg403,915,0,0,OK
BinForms.v,iq_neg455,918,0,0,OK
BinForms.v,form_neg87_amb_of_disc,921,0,0,OK
BinForms.v,form_neg403_amb_of_disc,924,0,0,OK
BinForms.v,form_neg403_amb_red_of_disc,927,0,0,OK
BinForms.v,form_neg455_5_of_disc,930,0,0,OK
BinForms.v,form_neg455_7_of_disc,933,0,0,OK
BinForms.v,form_neg455_13_red_of_disc,936,0,0,OK
BinForms.v,form_neg87_amb_reduced,939,0,0,OK
BinForms.v,form_neg403_amb_red_reduced,942,0,0,OK
BinForms.v,form_neg455_5_reduced,945,0,0,OK
BinForms.v,form_neg455_7_reduced,948,0,0,OK
BinForms.v,form_neg455_13_red_reduced,951,0,0,OK
BinForms.v,form_neg87_amb_is_ambiguous,954,0,0,OK
BinForms.v,form_neg403_amb_is_ambiguous,957,0,0,OK
BinForms.v,form_neg403_amb_red_is_ambiguous,960,0,0,OK
BinForms.v,form_neg455_5_is_ambiguous,963,0,0,OK
BinForms.v,form_neg455_7_is_ambiguous,966,0,0,OK
BinForms.v,form_neg455_13_red_is_ambiguous,969,0,0,OK
BinForms.v,form_neg87_not_principal,972,0,0,OK
BinForms.v,form_neg403_not_principal,981,0,0,OK
BinForms.v,form_neg455_5_not_principal,990,0,0,OK
BinForms.v,form_neg455_7_not_principal,999,0,0,OK
BinForms.v,form_neg455_13_not_principal,1008,0,0,OK
BinForms.v,catalog_compose_inv_is_principal,1026,0,0,OK
BinForms.v,catalog_wins_LowOrder_B2,1037,0,0,OK
BinForms.v,bqf_exp_0,1070,0,0,OK
BinForms.v,bqf_exp_1,1073,0,0,OK
BinForms.v,bqf_exp_2,1083,0,0,OK
BinForms.v,bqf_exp_2_ambiguous_div,1093,0,0,OK
BitLeak.v,high_bits_unknown_is_x,37,0,0,OK
BitLeak.v,roca_unknown_is_k,43,0,0,OK
BitLeak.v,bitleak_poly_divides_N,59,0,0,OK
BitLogic.v,bit_and_is_mul,31,0,0,OK
BitLogic.v,bit_and_closed,41,0,0,OK
BitLogic.v,bit_or_table,48,0,0,OK
BitLogic.v,bit_or_closed,57,0,0,OK
BitLogic.v,bit_xor_table,64,0,0,OK
BitLogic.v,bit_xor_closed,72,0,0,OK
BitLogic.v,bit_or_from_and,79,0,0,OK
BitLogic.v,bit_xor_from_and,84,0,0,OK
BitLt.v,bit_lt_table,24,0,0,OK
BitLt.v,bit_lt_closed,35,0,0,OK
BitLt.v,bit_lt_is_and,42,0,0,OK
BitLt.v,bit_lt_mul,46,0,0,OK
BitSum.v,bit_value_nil,28,0,0,OK
BitSum.v,bit_value_cons,31,0,0,OK
BitSum.v,bit_value_nonneg,35,0,0,OK
BitSum.v,bit_value_cons_encoding,50,0,0,OK
BitSum.v,bit_value_range2,66,0,0,OK
BitSum.v,nested_square,70,0,0,OK
BlindRSA.v,chaum_sign_blinded_is_raw_times_r,25,0,0,OK
BlindRSA.v,chaum_unblind_is_raw_sign,46,0,0,OK
BonehVenkatesan.v,bv_two_is_integer_cube,26,0,0,OK
BonehVenkatesan.v,bv_36_is_not_integer_cube,30,0,0,OK
BonehVenkatesan.v,cube_is_powm3_pin,34,0,0,OK
BonehVenkatesan.v,integer_cube_root_8,38,0,0,OK
BonehVenkatesan.v,bv_groot_8_is_2,42,0,0,OK
BonehVenkatesan.v,bv_root_gate_is_not_rsa_inverter,46,0,0,OK
BonehVenkatesan.v,bv_groot_handle_is_2,75,0,0,OK
BonehVenkatesan.v,bv_unwound_handle_is_2,79,0,0,OK
BonehVenkatesan.v,bv_with_root_outputs_11,83,0,0,OK
BonehVenkatesan.v,bv_unwound_outputs_11,87,0,0,OK
BonehVenkatesan.v,bv_unwind_one_cube,91,0,0,OK
BonehVenkatesan.v,bv_few_query_low_e_drops_oracle,98,0,0,OK
BonehVenkatesan.v,bv_factor_from_root_handle,105,0,0,OK
BonehVenkatesan.v,bv_42_cube_in_Z_is_not_36,112,0,0,OK
BonehVenkatesan.v,bv_query_leak_already_factors,116,0,0,OK
BrownSLP.v,slp_carmichael_is_functional,27,0,0,OK
BrownSLP.v,slp_solver_not_poly_identity_linear,31,0,0,OK
BrownSLP.v,slp_solver_not_poly_identity_last,35,0,0,OK
BrownSLP.v,X81_minus_X_leading_not_zero_mod_11,39,0,0,OK
BrownSLP.v,brown_low_degree_identity_forbids_N_dividing_minus1,43,0,0,OK
BrownSLP.v,two_pow_81_is_two_mod_N,47,0,0,OK
BrownSLP.v,brown_dual_pow27_fst,60,0,0,OK
BrownSLP.v,brown_dual_not_identity,64,0,0,OK
BrownSLP.v,brown_dual_tangent_mod_N,68,0,0,OK
BrownSLP.v,brown_dual_gcd_pin,72,0,0,OK
BrownSLP.v,brown_ed_minus_1_is_80,76,0,0,OK
CPP17.v,cpp17_witness_is_rsa,21,0,0,OK
CPP17.v,cpp17_complete_pin,25,0,0,OK
CPP17.v,cpp17_second_transcript,32,0,0,OK
CPP17.v,cpp17_shamir_gcd_pin,39,0,0,OK
CPP17.v,cpp17_extract_is_fixed_e,43,0,0,OK
CPP17.v,cpp17_protocol_e_is_three,51,0,0,OK
CPP17.v,cpp17_srsa_other_pair,55,0,0,OK
CPP17.v,cpp17_sigma_does_not_output_that_pair,62,0,0,OK
CRTRSA.v,lambda_gt_1_of,27,0,0,OK
CRTRSA.v,ed_one_mod_pminus1_of,43,0,0,OK
CRTRSA.v,dp_congruent_d,64,0,0,OK
CRTRSA.v,crt_dp_annihilates,68,0,0,OK
CRTRSA.v,short_dp_short_annihilator,105,0,0,OK
CRTRSA.v,lambda_semiprime_comm,118,0,0,OK
CRTRSA.v,crt_dq_annihilates,122,0,0,OK
CRTRSA.v,short_dq_short_annihilator,135,0,0,OK
CRTRSA.v,powm_reduce_pminus1,151,0,0,OK
CRTRSA.v,crt_decrypt_eq_rsa_dec,179,0,0,OK
ChallengePrime.v,ch_encode_odd,30,0,0,OK
ChallengePrime.v,ch_accept_is_prime,37,0,0,OK
ChallengePrime.v,ch_encode_not_slot_residue,41,0,0,OK
ChallengePrime.v,ch_image_is_not_slot_image,45,0,0,OK
ChallengePrime.v,ch_encode_not_roca_on_cas28,56,0,0,OK
Circuit.v,prod_add_sat,24,0,0,OK
Circuit.v,prod_add_complete,39,0,0,OK
Circuit.v,mul_public_first,64,0,0,OK
ClassGroupWall.v,adaptive_root_trivial_from_lambda,35,0,0,OK
ClassGroupWall.v,typeB_pminus1_is_cyc1,48,0,0,OK
ClassGroupWall.v,typeB_pplus1_is_cyc2,52,0,0,OK
ClassGroupWall.v,typeB_leak_needs_modulus,70,0,0,OK
ClassGroupWall.v,iq_disc_agrees,81,0,0,OK
ClassGroupWall.v,rsa_minus1_is_constructible,103,0,0,OK
ClassGroupWall.v,unrestricted_LowOrder_won_by_Cl2,107,0,0,OK
ClassGroupWall.v,restricted_LowOrder_excludes_Cl2,111,0,0,OK
ClassGroupWall.v,catalog_ambiguous_is_constructible,119,0,0,OK
ClassGroupWall.v,public_2_annihilator_hits_ambiguous,139,0,0,OK
ClassGroupWall.v,disc_mod1_is_odd,145,0,0,OK
ClassGroupWall.v,adaptive_root_relation_is_presentation_blind,157,0,0,OK
ClassGroupWall.v,iq_neg31,180,0,0,OK
ClassGroupWall.v,form_neg31_ord3_of_disc,183,0,0,OK
ClassGroupWall.v,form_neg31_ord3_reduced,189,0,0,OK
ClassGroupWall.v,form_neg31_ord3_not_ambiguous,192,0,0,OK
ClassGroupWall.v,form_neg31_ord3_not_principal,197,0,0,OK
ClassGroupWall.v,form_neg31_sq_compute,206,0,0,OK
ClassGroupWall.v,form_neg31_cube_compute,210,0,0,OK
ClassGroupWall.v,form_neg31_exp2,214,0,0,OK
ClassGroupWall.v,form_neg31_exp3,221,0,0,OK
ClassGroupWall.v,form_neg31_sq_equiv_inv,230,0,0,OK
ClassGroupWall.v,form_neg31_inv_reduced,237,0,0,OK
ClassGroupWall.v,form_neg31_inv_of_disc,240,0,0,OK
ClassGroupWall.v,form_neg31_inv_not_principal,247,0,0,OK
ClassGroupWall.v,form_neg31_actS_inv_is_sq,256,0,0,OK
ClassGroupWall.v,form_neg31_sq_not_principal,260,0,0,OK
ClassGroupWall.v,sl2_reduce_cube_ok,274,0,0,OK
ClassGroupWall.v,form_neg31_cube_equiv_id,277,0,0,OK
ClassGroupWall.v,form_neg31_exp3_equiv_id,284,0,0,OK
ClassGroupWall.v,form_neg31_exp1,288,0,0,OK
ClassGroupWall.v,mersenne31_wins_restricted_LowOrder,307,0,0,OK
ClassGroupWall.v,mersenne31_is_odd_order,324,0,0,OK
ClassGroupWall.v,shanks_disc_2,340,0,0,OK
ClassGroupWall.v,shanks_form_2,343,0,0,OK
ClassGroupWall.v,shanks_form_disc,346,0,0,OK
ClassGroupWall.v,shanks_disc_3,356,0,0,OK
ClassGroupWall.v,iq_neg107,359,0,0,OK
ClassGroupWall.v,shanks_u3_of_disc,362,0,0,OK
ClassGroupWall.v,shanks_u3_not_ambiguous,369,0,0,OK
ClassGroupWall.v,shanks_u3_exp3_compute,380,0,0,OK
ClassGroupWall.v,shanks_u3_cube_equiv_id,388,0,0,OK
ClassGroupWall.v,shanks_u3_exp3_equiv_id,395,0,0,OK
ClassGroupWall.v,shanks_family_has_3,399,0,0,OK
ClassGroupWall.v,mersenne31_shanks_in_family_H,417,0,0,OK
ClassGroupWall.v,mersenne31_shanks_not_ordinary_H,424,0,0,OK
ClassGroupWall.v,bqf_exp_id,437,0,0,OK
ClassGroupWall.v,neg31_id_annihilated_by_h,448,0,0,OK
ClassGroupWall.v,form_neg31_inv_exp2,455,0,0,OK
ClassGroupWall.v,form_neg31_inv_sq_equiv_f,462,0,0,OK
ClassGroupWall.v,shanks_inv_square_is_shanks,469,0,0,OK
ClassGroupWall.v,shanks_annihilated_by_h,477,0,0,OK
Cocks.v,cocks_carefully_chosen,39,0,0,OK
Cocks.v,cocks_ct_times_t,53,0,0,OK
Cocks.v,euler_sign_cong_mod,84,0,0,OK
Cocks.v,jacobi_cong,100,0,0,OK
Cocks.v,jacobi_mul,124,0,0,OK
Cocks.v,jacobi_sq_one,143,0,0,OK
Cocks.v,jacobi_self_sq,163,0,0,OK
Cocks.v,cocks_decrypt_jacobi,180,0,0,OK
CoeffPoK.v,coeff_slot_eval,41,0,0,OK
CoeffPoK.v,slots_from_i,56,0,0,OK
CoeffPoK.v,slots_assemble,84,0,0,OK
CoeffPoK.v,two_coeff_assemble,98,0,0,OK
CoeffPoK.v,coeff_slot_eqdl,118,0,0,OK
CoeffPoK.v,coeff_slot_extracts,142,0,0,OK
CondSwap.v,cswap_off,24,0,0,OK
CondSwap.v,cswap_on,32,0,0,OK
CondSwap.v,cswap_select,40,0,0,OK
CondSwap.v,cswap_involution,52,0,0,OK
CramerShoup.v,powm_mul_base,24,0,0,OK
CramerShoup.v,cs_verify_is_rsa,34,0,0,OK
CramerShoup.v,cs_verify_is_strong_rsa,44,0,0,OK
CramerShoup.v,cs_same_e_ratio,55,0,0,OK
CubicResidue.v,cubing_invertible_on_units,27,0,0,OK
CubicResidue.v,cube_root_map_is_cube,56,0,0,OK
CubicResidue.v,cube_euler_one_direction,70,0,0,OK
CubicResidue.v,three_divides_lambda_forbids_e3,109,0,0,OK
CyclicCount.v,sum_up_ext,42,0,0,OK
CyclicCount.v,cyclic_count_agree_below,54,0,0,OK
CyclicCount.v,cyclic_count_top,69,0,0,OK
CyclicCount.v,cyclic_count_sum,79,0,0,OK
CyclicCount.v,cyclic_mismatch_11_17,110,0,0,OK
CyclicCount.v,miller_150_of_158,117,0,0,OK
CyclicCount.v,cyclic_mismatch_14_is_15_16,122,0,0,OK
CyclicCount.v,cyclic_mismatch_blum_11_19,127,0,0,OK
CyclicCount.v,blum_mismatch_is_half,132,0,0,OK
CyclicCount.v,cyclic_mismatch_33,137,0,0,OK
CyclicCount.v,cyclic_mismatch_33_is_21_32,142,0,0,OK
Cyclotomic.v,cyc_p2_minus_1,32,0,0,OK
Cyclotomic.v,cyc_p3_minus_1,36,0,0,OK
Cyclotomic.v,cyc_p4_minus_1,40,0,0,OK
Cyclotomic.v,cyc_p6_minus_1,44,0,0,OK
Cyclotomic.v,cyc1_divides_p2_minus_1,50,0,0,OK
Cyclotomic.v,cyc2_divides_p2_minus_1,54,0,0,OK
Cyclotomic.v,cyc3_divides_p3_minus_1,58,0,0,OK
Cyclotomic.v,cyc1_divides_p3_minus_1,62,0,0,OK
Cyclotomic.v,cyc1_handle_is_p1,72,0,0,OK
Cyclotomic.v,cyc2_handle_is_williams,76,0,0,OK
Cyclotomic.v,cyc1_resistant_iff_p1,83,0,0,OK
Cyclotomic.v,cyc2_resistant_iff_pp1,87,0,0,OK
Cyclotomic.v,strong_prime_is_partial_cyc,104,0,0,OK
Cyclotomic.v,cyc3_pos,110,0,0,OK
Cyclotomic.v,cyc4_pos,114,0,0,OK
Cyclotomic.v,cyc6_pos_ge3,118,0,0,OK
DamgardJurik.v,one_plus_N_pow_N3,19,0,0,OK
DamgardJurik.v,one_plus_N_pow_N3_div,31,0,0,OK
DamgardJurik.v,dj_add,47,0,0,OK
Dark.v,poly1_factor,46,0,0,OK
Dark.v,poly2_factor,51,0,0,OK
Dark.v,dark_deg1_open,57,0,0,OK
Dark.v,dark_deg2_open,79,0,0,OK
Dark.v,dark_deg1_commit_is_powm,106,0,0,OK
Dark.v,dark_deg2_commit_is_powm,111,0,0,OK
Derive.v,pow_pos_ge1,48,0,0,OK
Derive.v,range_lo_lt_hi,55,0,0,OK
Derive.v,in_S_b_is_ap,64,0,0,OK
Derive.v,ctor_in_S_b_iff_k,75,0,0,OK
Derive.v,div_ge_if_prod,91,0,0,OK
Derive.v,k_min_lower,102,0,0,OK
Derive.v,k_max_upper,121,0,0,OK
Derive.v,k_in_slice_of_S_b,137,0,0,OK
Derive.v,residue_in_range_is_k_zero,151,0,0,OK
Derive.v,regime_512_card_vs_M,164,0,0,OK
Derive.v,index_of_seed_in_interval,177,0,0,OK
Derive.v,index_of_seed_injective,183,0,0,OK
Derive.v,index_of_seed_surjective,189,0,0,OK
Derive.v,derive_candidate_in_S_b,195,0,0,OK
Derive.v,mod_hits_differ,215,0,0,OK
Derive.v,mod_bias_example,223,0,0,OK
